timestamp,device_id,double_latitude,double_longitude,double_bearing,double_speed,double_altitude,provider,accuracy
1676309649550,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64802910774818,-90.31201634617491,-1,-1,168.10102081298828,fused,35
1676309829269,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676309949559,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64804635004731,-90.31204957435476,-1,-1,168.02457046508792,fused,35
1676310009270,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676310189272,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676310249547,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648050531003115,-90.31204399264593,-1,-1,168.02364730834958,fused,35
1676310369272,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676310549265,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676310549538,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648044896633294,-90.31202726060695,-1,-1,167.9999732971191,fused,35
1676310729265,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676310849549,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64804097329785,-90.31202560814405,-1,-1,167.99965286254886,fused,35
1676310909266,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676311089266,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676311149542,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648052071275366,-90.31203028910149,-1,-1,168.00208282470703,fused,35
1676311269267,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676311449268,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676311449550,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64802118645919,-90.31202345048372,-1,-1,168.0069351196289,fused,35
1676311629268,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676311749544,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648041859471114,-90.31202614992277,-1,-1,168.00868606567386,fused,35
1676311809269,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676311989269,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676312049554,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64805242274919,-90.31204657407656,-1,-1,168.01070785522458,fused,35
1676312169270,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676312349270,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676312349539,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648061929189225,-90.31202018083559,-1,-1,168.0048599243164,fused,35
1676312529245,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676312649519,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64805444659845,-90.31204940393543,-1,-1,168.04259109497067,fused,35
1676312709243,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676312889242,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676312949510,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64808236646203,-90.31201572992434,-1,-1,168.0707969665527,fused,35
1676313069241,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676313249240,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676313249527,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64804158660016,-90.3120156322283,-1,-1,168.11098098754886,fused,35
1676313429239,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676313549520,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6480581466267,-90.31201643391016,-1,-1,168.01961517333984,fused,35
1676313609238,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676313789237,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676313849506,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64805528901553,-90.31203465693727,-1,-1,168.0175819396973,fused,35
1676313969236,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676314149234,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676314149509,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64796169497292,-90.311426829712,-1,-1,168.0047340393066,fused,66
1676314329169,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676314449452,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64843043083676,-90.3112158600228,-1,-1,167.52972030639646,fused,36
1676314509165,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815597015277,-90.3116958576948,-1,-1,167.38740158081058,gps,28
1676314689161,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648049915586355,-90.30832233481091,-1,-1,173.16901016235352,gps,35
1676314749436,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648189395479676,-90.308184568971555,-1,-1,170.4710235595703,fused,279
1676314869156,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648049915586355,-90.30832233481091,-1,-1,173.16901016235352,gps,35
1676315049168,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676315049546,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647131300010656,-90.30548484456331,-1,-1,160.9297828674316,fused,106
1676315229148,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676315349416,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647122088417774,-90.30549871932516,-1,-1,161.2461395263672,fused,35
1676315409144,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676315589140,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676315649407,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64711162386728,-90.3054814461937,-1,-1,161.25684356689453,fused,35
1676315769136,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676315949131,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676315949408,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647138861086866,-90.30551963830023,-1,-1,159.87880325317386,fused,35
1676316129128,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676316249399,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647140224024774,-90.30549210934376,-1,-1,161.2977523803711,fused,35
1676316309123,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676316489119,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676316549387,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647130534889435,-90.30545884929016,-1,-1,161.4751205444336,fused,35
1676316669115,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676316849111,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676316849386,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64730259572174,-90.3057195690873,-1,-1,161.68894958496094,fused,35
1676317029107,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676317149393,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647154464004345,-90.30553367402342,-1,-1,162.80091476440433,fused,35
1676317209103,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676317389099,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676317449367,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647111973396846,-90.30547977261897,-1,-1,160.88148117065433,fused,35
1676317569094,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676317749317,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676317749585,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647116408035906,-90.30554495397342,-1,-1,161.13465118408203,fused,35
1676317929322,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676318049596,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64727982712296,-90.30575766931196,-1,-1,161.29112625122067,fused,36
1676318109327,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676318289333,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676318349604,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64711983607489,-90.30537388468592,-1,-1,161.51129150390625,fused,35
1676318469338,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676318649342,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676318649626,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64711984746474,-90.30544757083416,-1,-1,161.51985931396484,fused,35
1676318829347,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676318949621,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64714646361676,-90.3054442824844,-1,-1,161.57879638671875,fused,35
1676319009352,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676319189357,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676319249629,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647153294464566,-90.30552298202835,-1,-1,161.57437896728516,fused,35
1676319369363,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.6472066968025,-90.3055490418727,-1,-1,162.14611434936526,gps,35
1676319549367,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648931946880644,-90.30835861758771,-1,-1,161.724853515625,gps,1031
1676319549636,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64893619239694,-90.3083653772487,-1,-1,161.724853515625,fused,1031
1676319729373,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647659163589786,-90.30633526704568,-1,-1,161.24998855590817,gps,92
1676319849646,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64838979054277,-90.3103103066281,-1,-1,173.68518829345703,fused,96
1676319909379,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676320089382,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676320149654,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64805784148975,-90.31043585653765,-1,-1,172.1992530822754,fused,35
1676320269387,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676320449392,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676320449675,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648060553432884,-90.31037715126413,-1,-1,173.28015899658203,fused,35
1676320629398,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676320749671,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64808052660384,-90.31038014293192,-1,-1,172.90432739257812,fused,35
1676320809402,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676320989408,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676321049679,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647976689722654,-90.31028160569149,-1,-1,172.00000762939453,fused,35
1676321169373,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676321349372,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676321349639,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.647686831192395,-90.31063416519213,-1,-1,171.91296768188477,fused,114
1676321529373,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676321649646,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64807111634006,-90.31043036554014,-1,-1,172.08807754516602,fused,35
1676321709376,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676321889379,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676321949649,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64806834169779,-90.31044265680502,-1,-1,174.38626098632812,fused,35
1676322069381,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676322249384,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676322249653,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64806818307981,-90.31041457751536,-1,-1,172.30358505249023,fused,35
1676322429387,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676322549656,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648064002966784,-90.31039697293949,-1,-1,172.30643844604492,fused,35
1676322609390,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676322789393,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676322849679,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648076638351455,-90.31042437952348,-1,-1,172.55416107177734,fused,35
1676322969395,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676323149377,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676323149681,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64818186921095,-90.3101957594869,-1,-1,172.91765213012695,fused,78
1676323329356,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676323449644,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64808102800127,-90.31040925787056,-1,-1,172.4593505859375,fused,35
1676323509357,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676323689358,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676323749629,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64805981620768,-90.31044881600019,-1,-1,172.46869659423828,fused,35
1676323869359,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676324049360,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676324049632,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64806607775087,-90.31044242619257,-1,-1,172.4688262939453,fused,35
1676324229361,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676324349632,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64806349481726,-90.31044850502606,-1,-1,172.46475982666016,fused,35
1676324409362,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676324589363,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676324649650,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64806918840416,-90.31043259813148,-1,-1,172.32330703735352,fused,35
1676324769364,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676324949364,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676324949648,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648074341601856,-90.31041183949648,-1,-1,172.40436935424805,fused,35
1676325129365,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676325249638,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64806105078552,-90.31042882136046,-1,-1,173.24995803833008,fused,35
1676325309366,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676325489368,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676325549642,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64813961258525,-90.31151103326069,-1,-1,167.50155258178708,fused,35
1676325669368,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676325849369,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676325849650,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648170470014954,-90.3116302400494,-1,-1,167.50125885009766,fused,35
1676326029370,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676326149660,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648101387964225,-90.31143482292809,-1,-1,167.65084457397458,fused,35
1676326209372,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676326389372,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676326449657,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64811738828456,-90.3113306857189,-1,-1,167.64711380004886,fused,35
1676326569369,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676326749370,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676326749657,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64816741033668,-90.31163727820513,-1,-1,167.66535186767578,fused,35
1676326929370,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676327049655,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.648127175175404,-90.3113495924396,-1,-1,167.50900268554688,fused,35
1676327109371,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676327289371,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676327349642,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64809973387902,-90.31143385759476,-1,-1,167.5478935241699,fused,35
1676327469372,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676327649373,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64830614157813,-90.30938878928852,-1,-1,170.9373779296875,gps,35
1676327649650,c8524dee-8a13-45b9-85f8-9073f7a9177e,38.64815039355969,-90.31138373980343,-1,-1,167.54212188720703,fused,35
